date,time,text,nearest_match,match_result,source,text_lr,text_bert
2024-07-17,17:00:00,"#CANLI | Bar?? Terko?lu (@baristerkoglu) ve Kür?ad O?uz (@kursadoguz) ile #GündemÖzel
 twitter.com/i/broadcasts/1Mn",Tournament window,,euro2024_domain,canli bar terko ile ndem zel twitter com broadcasts,#CANLI | Bar?? Terko?lu (@user) ve Kr?ad O?uz (@user) ile #Gndemzel twitter.com/i/broadcasts/1Mn
2024-07-17,17:00:00,"Fabián Ruiz doesn't do pressure ??

#EURO2024",Tournament window,,euro2024_domain,fabi ruiz doesn pressure euro,Fabin Ruiz doesn't do pressure ?? #EURO2024
2024-07-17,18:02:00,"#OnThisDay in 1994, the @FIFAWorldCup Final took place in Pasadena! ????

The FIFA World Cup is returning to the United States in two years with co-hosts Canada and Mexico, and is going to be the biggest ever, as a record 48 teams will take to the world stage ??",Tournament window,,euro2024_domain,onthisday final took place pasadena fifa world cup returning united states two years hosts canada mexico going biggest ever record teams will take world stage,"#OnThisDay in 1994, the @user Final took place in Pasadena! ???? The FIFA World Cup is returning to the United States in two years with co-hosts Canada and Mexico, and is going to be the biggest ever, as a record 48 teams will take to the world stage ??"
2024-07-17,18:45:00,Nah Lepasa needs to go to Chiefs now.. he would add alot of value there,Tournament window,,euro2024_domain,nah lepasa needs chiefs now would add alot value there,Nah Lepasa needs to go to Chiefs now.. he would add alot of value there
2024-07-17,18:48:00,"Yes sir, it's a banner day for the *checks notes* Trialist family.",Tournament window,,euro2024_domain,yes sir banner day checks notes trialist family,"Yes sir, it's a banner day for the *checks notes* Trialist family."
2024-07-17,19:05:00,"If Pirates can play the way they did tonight during the PSL, they could easily win the league. Granada were playing with their strong squad and Pairates managed to dominate them, consistency from the coach and players is their biggest obstacle. @orlandopirates",Tournament window,,euro2024_domain,pirates can play way tonight during psl could easily win league granada playing strong squad pairates managed dominate consistency coach players biggest obstacle,"If Pirates can play the way they did tonight during the PSL, they could easily win the league. Granada were playing with their strong squad and Pairates managed to dominate them, consistency from the coach and players is their biggest obstacle. @user"
2024-07-17,19:17:00,What's rong with this coach? Why he doesn't like Lepasa like this? Pirates should sell Lepasa to Chiefs because this coach is just being unfair now,Tournament window,,euro2024_domain,rong coach why doesn like lepasa like pirates should sell lepasa chiefs because coach just being unfair now,What's rong with this coach? Why he doesn't like Lepasa like this? Pirates should sell Lepasa to Chiefs because this coach is just being unfair now
2024-07-17,19:19:00,"Nah this coach is messed up.. why is treating Lepasa like this? He's no competition to Mokgopa ,he's way better but Rivero has personal issues with Lepasa",Tournament window,,euro2024_domain,nah coach messed why treating lepasa like competition mokgopa way better rivero personal issues lepasa,"Nah this coach is messed up.. why is treating Lepasa like this? He's no competition to Mokgopa ,he's way better but Rivero has personal issues with Lepasa"
2024-07-17,19:19:00,This is so true. And this is the reason Pirates won't win the league,Tournament window,,euro2024_domain,true reason pirates won win league,This is so true. And this is the reason Pirates won't win the league
2024-07-17,19:21:00,This is the reason Pirates won't win the league,Tournament window,,euro2024_domain,reason pirates won win league,This is the reason Pirates won't win the league
2024-07-17,19:22:00,"What do you dip in form? The coach doesn't like him, there's nothing rong with his form, but he's not given any chance to play",Tournament window,,euro2024_domain,dip form coach doesn like there nothing rong form given any chance play,"What do you dip in form? The coach doesn't like him, there's nothing rong with his form, but he's not given any chance to play"
2024-07-17,19:24:00,"Too personal bro, this coach is planning to destroy his career",Tournament window,,euro2024_domain,too personal bro coach planning destroy career,"Too personal bro, this coach is planning to destroy his career"
2024-07-17,19:27:00,This coach is trying to destroy him,Tournament window,,euro2024_domain,coach trying destroy,This coach is trying to destroy him
2024-07-17,19:28:00,"Pirates must forget abt the league, you can't treat Lepasa like and expect the universe to be on your side",Tournament window,,euro2024_domain,pirates must forget abt league can treat lepasa like expect universe side,"Pirates must forget abt the league, you can't treat Lepasa like and expect the universe to be on your side"
2024-07-17,20:15:00,"Good day guys ,who was best goalkeeper of the tournament?",Tournament window,,euro2024_domain,good day guys best goalkeeper tournament,"Good day guys ,who was best goalkeeper of the tournament?"
2024-07-17,20:16:00,Best goalkeeper of the tournament ?,Tournament window,,euro2024_domain,best goalkeeper tournament,Best goalkeeper of the tournament ?
2024-07-17,20:25:00,"Süleyman Soylu ne yapmaya çal???yor? AK Parti'den ayr?lacak m?? ?smail Saymaz (@ismailsaymaz) anlatt?!

Bar?? Terko?lu (@baristerkoglu) ve Kür?ad O?uz (@kursadoguz) ile #GündemÖzel 
yewtu.be/Ck40bqw0U0c",Tournament window,,euro2024_domain,leyman soylu yapmaya yor parti den ayr lacak smail saymaz anlatt bar terko ile ndem zel yewtu bqw,Sleyman Soylu ne yapmaya al???yor? AK Parti'den ayr?lacak m?? ?smail Saymaz (@user) anlatt?! Bar?? Terko?lu (@user) ve Kr?ad O?uz (@user) ile #Gndemzel yewtu.be/Ck40bqw0U0c
2024-07-17,20:55:00,"15 Temmuz gecesi TRT'yi kim kurtard?, Soylu mu Efkan Ala m?? ?smail Saymaz (@ismailsaymaz) anlatt?!

Bar?? Terko?lu (@baristerkoglu) ve Kür?ad O?uz (@kursadoguz) ile #GündemÖzel 
yewtu.be/c_qm6AbQvmM",Tournament window,,euro2024_domain,temmuz gecesi trt kim kurtard soylu efkan ala smail saymaz anlatt bar terko ile ndem zel yewtu abqvmm,"15 Temmuz gecesi TRT'yi kim kurtard?, Soylu mu Efkan Ala m?? ?smail Saymaz (@user) anlatt?! Bar?? Terko?lu (@user) ve Kr?ad O?uz (@user) ile #Gndemzel yewtu.be/c_qm6AbQvmM"
2024-07-17,21:00:00,"Other bookies like @1xBet_Eng these are bunch of scammers. Once they see you win alot ,they will start to scam you, this is the same reason I left paripesa,  it's pity @betcoza and @betcoza don't have good markets. Now we are forced to stick with scammers ????????",Tournament window,,euro2024_domain,other bookies like these bunch scammers once see win alot will start scam same reason left paripesa pity don good markets now forced stick scammers,"Other bookies like @user these are bunch of scammers. Once they see you win alot ,they will start to scam you, this is the same reason I left paripesa, it's pity @user and @user don't have good markets. Now we are forced to stick with scammers ????????"
2024-07-17,21:01:00,"A tournament to remember ??????

Former @ussoccer defender @marcelobalboa17 reflects on the 1994 FIFA World Cup as the country prepares to host its second @FIFAWorldCup next year, alongside co-hosts Canada and Mexico. ??",Tournament window,,euro2024_domain,tournament remember former defender reflects fifa world cup country prepares host second next year alongside hosts canada mexico,"A tournament to remember ?????? Former @user defender @user reflects on the 1994 FIFA World Cup as the country prepares to host its second @user next year, alongside co-hosts Canada and Mexico. ??"
2024-07-17,21:10:00,"Yep he is there and he's only player who was not given any chance yo play, he's fit and hungry but the coach has personal issues here",Tournament window,,euro2024_domain,yep there only player given any chance play fit hungry coach personal issues here,"Yep he is there and he's only player who was not given any chance yo play, he's fit and hungry but the coach has personal issues here"
2024-07-17,21:24:00,"Where have you ever seen that ? Best goalkeeper by number of saves, you only become a best goalkeeper by number of cleansheets. How many saves does Rowen Williams makes in a game? Not more than 2 but he's always the best goalkeeper of the season, because of his cleansheets",Tournament window,,euro2024_domain,where ever seen best goalkeeper number saves only become best goalkeeper number cleansheets how many saves rowen williams makes game more than always best goalkeeper season because cleansheets,"Where have you ever seen that ? Best goalkeeper by number of saves, you only become a best goalkeeper by number of cleansheets. How many saves does Rowen Williams makes in a game? Not more than 2 but he's always the best goalkeeper of the season, because of his cleansheets"
2024-07-17,21:26:00,Best goalkeeper because of number of saves? But the award was given to Mike Maignan,Tournament window,,euro2024_domain,best goalkeeper because number saves award given mike maignan,Best goalkeeper because of number of saves? But the award was given to Mike Maignan
2024-07-17,21:30:00,"Now they decided to block me because they knw that they scamming ppl. Best keeper last season was Brice Bvuma bcz he made most saves than Rowen Williams,  dats according to 1xbet ???????? pure scammers",Tournament window,,euro2024_domain,now decided block because knw scamming ppl best keeper last season brice bvuma bcz made most saves than rowen williams dats according xbet pure scammers,"Now they decided to block me because they knw that they scamming ppl. Best keeper last season was Brice Bvuma bcz he made most saves than Rowen Williams, dats according to 1xbet ???????? pure scammers"
2024-07-17,22:00:00,"Bugün aç?klam??t?m.
Cumhurba?kanl??? ?dari ??ler Ba?kan? Metin K?ratl?, Anayasa Mahkemesi üyeli?ine atand?.",Tournament window,,euro2024_domain,bug klam cumhurba kanl dari ler kan metin ratl anayasa mahkemesi yeli ine atand,"Bugn a?klam??t?m. Cumhurba?kanl??? ?dari ??ler Ba?kan? Metin K?ratl?, Anayasa Mahkemesi yeli?ine atand?."
2024-07-17,23:22:00,"I tested positive for COVID-19 this afternoon, but I am feeling good and thank everyone for the well wishes. 
 
I will be isolating as I recover, and during this time I will continue to work to get the job done for the American people.",Tournament window,,euro2024_domain,tested positive covid afternoon feeling good thank everyone well wishes will isolating recover during time will continue work get job done american people,"I tested positive for COVID-19 this afternoon, but I am feeling good and thank everyone for the well wishes. I will be isolating as I recover, and during this time I will continue to work to get the job done for the American people."
2024-07-18,03:24:00,"One more zero killed?????? $BEER is skyrocketing! ?? Get in now before it soars even higher!

??CA: 0xd533fa739d24871108cD868064b71D9c705a5126

??Grab your $BEER ??: pancakeswap.finance/swap?cha",Tournament window,,euro2024_domain,one more zero killed beer skyrocketing get now before soars even higher grab beer pancakeswap finance swap cha,One more zero killed?????? $BEER is skyrocketing! ?? Get in now before it soars even higher! ??CA: 0xd533fa739d24871108cD868064b71D9c705a5126 ??Grab your $BEER ??: pancakeswap.finance/swap?cha
2024-07-18,04:03:00,"Oceania's 11. ??

Follow the @OFCfootball preliminary qualifying draw for #FIFAWorldCup 26, starting at 9am CEST. ????",Tournament window,,euro2024_domain,oceania follow preliminary qualifying draw fifaworldcup starting cest,"Oceania's 11. ?? Follow the @user preliminary qualifying draw for #FIFAWorldCup 26, starting at 9am CEST. ????"
2024-07-18,06:30:00,"Kerem K?n?k?n k?z?, motosikletteki gençleri suçlad?

?? ?smail Saymaz (@ismailsaymaz)  yazd?...

halktv.com.tr/makale/kerem-k",Tournament window,,euro2024_domain,kerem motosikletteki gen leri lad smail saymaz yazd halktv com makale kerem,"Kerem K?n?k?n k?z?, motosikletteki genleri sulad? ?? ?smail Saymaz (@user) yazd?... halktv.com.tr/makale/kerem-k"
2024-07-18,06:55:00,"Vali Yaz?c?, Bakan Kurumla tart???nca merkeze çekilmi?

?? ?smail Saymaz (@ismailsaymaz)  yazd?...

halktv.com.tr/makale/kerem-k",Tournament window,,euro2024_domain,vali yaz bakan kurum tart nca merkeze ekilmi smail saymaz yazd halktv com makale kerem,"Vali Yaz?c?, Bakan Kurumla tart???nca merkeze ekilmi? ?? ?smail Saymaz (@user) yazd?... halktv.com.tr/makale/kerem-k"
2024-07-18,06:57:00,"?? LIVE ??

Watch the OFC preliminary draw for #FIFAWorldCup 26 now! ??",Tournament window,,euro2024_domain,live watch ofc preliminary draw fifaworldcup now,?? LIVE ?? Watch the OFC preliminary draw for #FIFAWorldCup 26 now! ??
2024-07-18,07:35:00,"??? The OFC preliminary draw for #FIFAWorldCup 26 has been made! 

#WCQ",Tournament window,,euro2024_domain,ofc preliminary draw fifaworldcup made wcq,??? The OFC preliminary draw for #FIFAWorldCup 26 has been made! #WCQ
2024-07-18,08:00:00,"Nabil Fekir hitting three ??????

#UEL",Tournament window,,euro2024_domain,nabil fekir hitting three uel,Nabil Fekir hitting three ?????? #UEL
2024-07-18,08:03:00,"Özel Harekat Ba?kan?n?n el öpme savunmas?

?? ?smail Saymaz (@ismailsaymaz) yazd?...

halktv.com.tr/makale/kerem-k",Tournament window,,euro2024_domain,zel harekat kan pme savunmas smail saymaz yazd halktv com makale kerem,zel Harekat Ba?kan?n?n el pme savunmas? ?? ?smail Saymaz (@user) yazd?... halktv.com.tr/makale/kerem-k
2024-07-18,08:05:00,Some BIG movements in the latest #FIFARanking! ??,Tournament window,,euro2024_domain,some big movements latest fifaranking,Some BIG movements in the latest #FIFARanking! ??
2024-07-18,08:25:00,"A new era at Bayern ??

#UCL",Tournament window,,euro2024_domain,new era bayern ucl,A new era at Bayern ?? #UCL
2024-07-18,08:41:00,"?? #EURO2024 Highlights ??

?? @kaihavertz29 für das #DFBTeam in #GERSCO. ??

@DFB_Team | @Arsenal",Tournament window,,euro2024_domain,euro highlights das dfbteam gersco,?? #EURO2024Highlights ?? ?? @user fr das #DFBTeam in #GERSCO. ?? @user | @user
2024-07-18,08:51:00,"?? MHP'li Semih Yalç?n'?n o mesaj?na, Halk TV programc?s? ?smail Saymaz'dan dikkat çeken yan?t geldi! (@ismailsaymaz)

?? yewtu.be/jRwgRW3RerI",Tournament window,,euro2024_domain,mhp semih yal mesaj halk programc smail saymaz dan dikkat eken yan geldi yewtu jrwgrw reri,"?? MHP'li Semih Yal?n'?n o mesaj?na, Halk TV programc?s? ?smail Saymaz'dan dikkat eken yan?t geldi! (@user) ?? yewtu.be/jRwgRW3RerI"
2024-07-18,09:02:00,"?????? Geertruida finding his spot ??

#HBD || #UECL",Tournament window,,euro2024_domain,geertruida finding spot hbd uecl,?????? Geertruida finding his spot ?? #HBD || #UECL
2024-07-18,09:15:00,"Thierry Henry made the impossible look easy ??

#UCL",Tournament window,,euro2024_domain,thierry henry made impossible look easy ucl,Thierry Henry made the impossible look easy ?? #UCL
2024-07-18,09:20:00,"Unreal Mert Günok save ???

#EURO2024",Tournament window,,euro2024_domain,unreal mert nok save euro,Unreal Mert Gnok save ??? #EURO2024
2024-07-18,09:37:00,"Eski K?z?lay Ba?kan? Kerem K?n?k?n k?z? Fatma Zehra Demir, trafik kazas?na kar??t?. 
17 ya??nda bir genç can verdi.
Kazada kendisi de kusurlu bulunan Demir, ifadesinde, çarpt??? motosikletteki iki genci suçlad?. Gençlerin ehliyetsiz oldu?unu iddia etti.  halktv.com.tr/makale/kerem-k",Tournament window,,euro2024_domain,eski lay kan kerem fatma zehra demir trafik kazas kar nda bir gen can verdi kazada kendisi kusurlu bulunan demir ifadesinde arpt motosikletteki iki genci lad gen lerin ehliyetsiz oldu unu iddia etti halktv com makale kerem,"Eski K?z?lay Ba?kan? Kerem K?n?k?n k?z? Fatma Zehra Demir, trafik kazas?na kar??t?. 17 ya??nda bir gen can verdi. Kazada kendisi de kusurlu bulunan Demir, ifadesinde, arpt??? motosikletteki iki genci sulad?. Genlerin ehliyetsiz oldu?unu iddia etti. halktv.com.tr/makale/kerem-k"
2024-07-18,09:40:00,"Kerem K?n?k?n k?z? Demir, iki genci suçlayarak, Ya?lar?n?n 18den küçük oldu?unu dü?ünüyorum. Motosikletin hacmi ve büyüklü?ünden dolay? ya?lar?na uygun oldu?unu dü?ünmüyorum dedi.
Demir tutuksuz yarg?lanmak üzere serbest b?rak?ld?.
Ölen gencin ve avukat? isyanda",Tournament window,,euro2024_domain,kerem demir iki genci layarak lar den oldu unu yorum motosikletin hacmi nden dolay lar uygun oldu unu yorum dedi demir tutuksuz yarg lanmak zere serbest rak len gencin avukat isyanda,"Kerem K?n?k?n k?z? Demir, iki genci sulayarak, Ya?lar?n?n 18den kk oldu?unu d?nyorum. Motosikletin hacmi ve bykl?nden dolay? ya?lar?na uygun oldu?unu d?nmyorum dedi. Demir tutuksuz yarg?lanmak zere serbest b?rak?ld?. len gencin ve avukat? isyanda"
2024-07-18,09:48:00,"??ÖZEL HABER!

DEA??n Türkiye'deki sanal e?itim kamplar?:
?arbon sporu, TNT, C4 bomba yap?mlar?n? ö?rettiler!

samimihaber.com/teror-orgutu @samimihaber",Tournament window,,euro2024_domain,zel haber dea rkiye deki sanal itim kamplar arbon sporu tnt bomba yap mlar rettiler samimihaber com teror orgutu,"??ZEL HABER! DEA??n Trkiye'deki sanal e?itim kamplar?: ?arbon sporu, TNT, C4 bomba yap?mlar?n? ?rettiler! samimihaber.com/teror-orgutu @user"
2024-07-18,09:53:00,"Fenerbahçe Ba?kan? Ali Koç'tan TFF seçimleriyle ilgili Tivibu Spor'a özel fla? aç?klamalar:

""Son derece anti-demokratik bir seçim olacak.""
""Servet Yard?mc? seçime girseydi kazanmama ihtimali yoktu.""
""Tehdit, ?antaj, ailesinin hedef al?nmas?.""

???@ErkutOzturk",Tournament window,,euro2024_domain,fenerbah kan ali tan tff imleriyle ilgili tivibu spor zel fla klamalar son derece anti demokratik bir olacak servet yard ime girseydi kazanmama ihtimali yoktu tehdit antaj ailesinin hedef nmas,"Fenerbahe Ba?kan? Ali Ko'tan TFF seimleriyle ilgili Tivibu Spor'a zel fla? a?klamalar: ""Son derece anti-demokratik bir seim olacak."" ""Servet Yard?mc? seime girseydi kazanmama ihtimali yoktu."" ""Tehdit, ?antaj, ailesinin hedef al?nmas?."" ???@user"
